type,server_datetime,channel_match_id,channel_next_match_id,active_phase_end
matches,2993866,1387287257,16,1756508207,1756508217,1756508347,8982008,8982012
matches,2993866,1387287265,17,1756508647,1756508657,1756508787,8982015,8982016
matches,2993866,1387287273,18,1756509087,1756509097,1756509227,8982016,8982009
matches,2993866,1387287281,19,1756509527,1756509537,1756509667,8982015,8982008
matches,2993866,1387287289,20,1756509967,1756509977,1756510107,8982002,8982014
matches,2993866,1387287297,21,1756510407,1756510417,1756510547,8982003,8982004
matches,2993866,1387287305,22,1756510847,1756510857,1756510987,8982011,8982003
matches,2993866,1387287313,23,1756511287,1756511297,1756511427,8982012,8982016
matches,2993866,1387287321,24,1756511727,1756511737,1756511867,8982016,8982006
matches,2993866,1387287329,25,1756512167,1756512177,1756512307,8982005,8982008
matches,2993866,1387287337,26,1756512607,1756512617,1756512747,8982002,8982011
matches,2993866,1387287345,27,1756513047,1756513057,1756513187,8982003,8982015
matches,2993866,1387287353,28,1756513487,1756513497,1756513627,8982015,8982004
matches,2993866,1387287361,29,1756513927,1756513937,1756514067,8982011,8982015
matches,2993866,1387287369,30,1756514367,1756514377,1756514507,8982001,8982012
matches,2993866,1387287138,1,1756501607,1756501617,1756501747,8982001,8982006
matches,2993866,1387287146,2,1756502047,1756502057,1756502187,8982010,8982007
matches,2993866,1387287154,3,1756502487,1756502497,1756502627,8982014,8982011
matches,2993866,1387287162,4,1756502927,1756502937,1756503067,8982004,8982012
matches,2993866,1387287170,5,1756503367,1756503377,1756503507,8982009,8982015
matches,2993866,1387287178,6,1756503807,1756503817,1756503947,8982016,8982014
matches,2993866,1387287186,7,1756504247,1756504257,1756504387,8982001,8982016
matches,2993866,1387287194,8,1756504687,1756504697,1756504827,8982009,8982005
matches,2993866,1387287202,9,1756505127,1756505137,1756505267,8982014,8982009
matches,2993866,1387287210,10,1756505567,1756505577,1756505707,8982002,8982004
matches,2993866,1387287218,11,1756506007,1756506017,1756506147,8982014,8982005
matches,2993866,1387287226,12,1756506447,1756506457,1756506587,8982008,8982014
matches,2993866,1387287234,13,1756506887,1756506897,1756507027,8982010,8982016
matches,2993866,1387287242,14,1756507327,1756507337,1756507467,8982014,8982012
matches,2993866,1387287250,15,1756507767,1756507777,1756507907,8982016,8982008
matches,2993866,1387287258,16,1756508207,1756508217,1756508347,8982006,8982001
matches,2993866,1387287266,17,1756508647,1756508657,1756508787,8982007,8982010
matches,2993866,1387287274,18,1756509087,1756509097,1756509227,8982011,8982014
matches,2993866,1387287282,19,1756509527,1756509537,1756509667,8982012,8982004
matches,2993866,1387287290,20,1756509967,1756509977,1756510107,8982015,8982009
matches,2993866,1387287298,21,1756510407,1756510417,1756510547,8982014,8982016
matches,2993866,1387287306,22,1756510847,1756510857,1756510987,8982016,8982001
matches,2993866,1387287314,23,1756511287,1756511297,1756511427,8982005,8982009
matches,2993866,1387287322,24,1756511727,1756511737,1756511867,8982009,8982014
matches,2993866,1387287330,25,1756512167,1756512177,1756512307,8982004,8982002
matches,2993866,1387287338,26,1756512607,1756512617,1756512747,8982005,8982014
matches,2993866,1387287346,27,1756513047,1756513057,1756513187,8982014,8982008
matches,2993866,1387287354,28,1756513487,1756513497,1756513627,8982016,8982010
matches,2993866,1387287362,29,1756513927,1756513937,1756514067,8982012,8982014
matches,2993866,1387287370,30,1756514367,1756514377,1756514507,8982008,8982016
matches,2993866,1387287139,1,1756501607,1756501617,1756501747,8982009,8982010
matches,2993866,1387287147,2,1756502047,1756502057,1756502187,8982004,8982014
matches,2993866,1387287155,3,1756502487,1756502497,1756502627,8982007,8982002
matches,2993866,1387287163,4,1756502927,1756502937,1756503067,8982011,8982001
matches,2993866,1387287171,5,1756503367,1756503377,1756503507,8982005,8982016
matches,2993866,1387287179,6,1756503807,1756503817,1756503947,8982010,8982012
matches,2993866,1387287187,7,1756504247,1756504257,1756504387,8982014,8982013
matches,2993866,1387287195,8,1756504687,1756504697,1756504827,8982002,8982006
matches,2993866,1387287203,9,1756505127,1756505137,1756505267,8982001,8982015
matches,2993866,1387287211,10,1756505567,1756505577,1756505707,8982015,8982012
matches,2993866,1387287219,11,1756506007,1756506017,1756506147,8982003,8982013
matches,2993866,1387287227,12,1756506447,1756506457,1756506587,8982013,8982004
matches,2993866,1387287235,13,1756506887,1756506897,1756507027,8982006,8982007
matches,2993866,1387287243,14,1756507327,1756507337,1756507467,8982007,8982003
matches,2993866,1387287251,15,1756507767,1756507777,1756507907,8982011,8982009
matches,2993866,1387287259,16,1756508207,1756508217,1756508347,8982010,8982009
matches,2993866,1387287267,17,1756508647,1756508657,1756508787,8982014,8982004
matches,2993866,1387287275,18,1756509087,1756509097,1756509227,8982002,8982007
matches,2993866,1387287283,19,1756509527,1756509537,1756509667,8982001,8982011
matches,2993866,1387287291,20,1756509967,1756509977,1756510107,8982016,8982005
matches,2993866,1387287299,21,1756510407,1756510417,1756510547,8982012,8982010
matches,2993866,1387287307,22,1756510847,1756510857,1756510987,8982013,8982014
matches,2993866,1387287315,23,1756511287,1756511297,1756511427,8982006,8982002
matches,2993866,1387287323,24,1756511727,1756511737,1756511867,8982015,8982001
matches,2993866,1387287331,25,1756512167,1756512177,1756512307,8982012,8982015
matches,2993866,1387287339,26,1756512607,1756512617,1756512747,8982013,8982003
matches,2993866,1387287347,27,1756513047,1756513057,1756513187,8982004,8982013
matches,2993866,1387287355,28,1756513487,1756513497,1756513627,8982007,8982006
matches,2993866,1387287363,29,1756513927,1756513937,1756514067,8982003,8982007
matches,2993866,1387287371,30,1756514367,1756514377,1756514507,8982009,8982011
